日期,SKU编号,商品名称,销量,单价,销售额,活动标记
2025-11-04,C005,沐浴球,6,12.8,76.8,双11
2025-11-05,A001,爆款玻尿酸面膜,1173,75.6,88678.8,双11
2025-11-05,A002,美白精华液30ml,560,169.2,94752.0,双11
2025-11-05,A003,氨基酸洁面乳120g,413,58.6,24201.8,双11
2025-11-05,A004,烟酰胺原液15ml,398,126.6,50386.8,双11
2025-11-05,A005,防晒霜SPF50+ 50ml,123,109.6,13480.8,双11
2025-11-05,B001,补水面膜10片装,129,50.1,6462.9,双11
2025-11-05,B002,眼霜15ml,99,143.7,14226.3,双11
2025-11-05,B003,身体乳250ml,92,67.1,6173.2,双11
2025-11-05,B004,卸妆水500ml,71,41.6,2953.6,双11
2025-11-05,B005,护手霜50g,108,29.8,3218.4,双11
2025-11-05,C001,化妆棉200片,30,16.1,483.0,双11
2025-11-05,C002,唇膜5g,20,38.2,764.0,双11
2025-11-05,C003,指甲油12ml,14,24.6,344.4,双11
2025-11-05,C004,发膜200ml,11,46.8,514.8,双11
2025-11-05,C005,沐浴球,8,12.8,102.4,双11
2025-11-06,A001,爆款玻尿酸面膜,1158,75.6,87544.8,双11
2025-11-06,A002,美白精华液30ml,432,169.2,73094.4,双11
2025-11-06,A003,氨基酸洁面乳120g,334,58.6,19572.4,双11
2025-11-06,A004,烟酰胺原液15ml,345,126.6,43677.0,双11
2025-11-06,A005,防晒霜SPF50+ 50ml,131,109.6,14357.6,双11
2025-11-06,B001,补水面膜10片装,160,50.1,8016.0,双11
2025-11-06,B002,眼霜15ml,106,143.7,15232.2,双11
2025-11-06,B003,身体乳250ml,71,67.1,4764.1,双11
2025-11-06,B004,卸妆水500ml,54,41.6,2246.4,双11
2025-11-06,B005,护手霜50g,130,29.8,3874.0,双11
2025-11-06,C001,化妆棉200片,30,16.1,483.0,双11
2025-11-06,C002,唇膜5g,16,38.2,611.2,双11
2025-11-06,C003,指甲油12ml,13,24.6,319.8,双11
2025-11-06,C004,发膜200ml,10,46.8,468.0,双11
2025-11-06,C005,沐浴球,10,12.8,128.0,双11
2025-11-07,A001,爆款玻尿酸面膜,1272,75.6,96163.2,双11
2025-11-07,A002,美白精华液30ml,513,169.2,86799.6,双11
2025-11-07,A003,氨基酸洁面乳120g,378,58.6,22150.8,双11
2025-11-07,A004,烟酰胺原液15ml,359,126.6,45449.4,双11
2025-11-07,A005,防晒霜SPF50+ 50ml,115,109.6,12604.0,双11
2025-11-07,B001,补水面膜10片装,127,50.1,6362.7,双11
2025-11-07,B002,眼霜15ml,110,143.7,15807.0,双11
2025-11-07,B003,身体乳250ml,89,67.1,5971.9,双11
2025-11-07,B004,卸妆水500ml,44,41.6,1830.4,双11
2025-11-07,B005,护手霜50g,106,29.8,3158.8,双11
2025-11-07,C001,化妆棉200片,27,16.1,434.7,双11
2025-11-07,C002,唇膜5g,22,38.2,840.4,双11
2025-11-07,C003,指甲油12ml,12,24.6,295.2,双11
2025-11-07,C004,发膜200ml,12,46.8,561.6,双11
2025-11-07,C005,沐浴球,6,12.8,76.8,双11
2025-11-08,A001,爆款玻尿酸面膜,1108,75.6,83764.8,双11
2025-11-08,A002,美白精华液30ml,639,169.2,108118.8,双11
2025-11-08,A003,氨基酸洁面乳120g,408,58.6,23908.8,双11
2025-11-08,A004,烟酰胺原液15ml,350,126.6,44310.0,双11
2025-11-08,A005,防晒霜SPF50+ 50ml,125,109.6,13700.0,双11
2025-11-08,B001,补水面膜10片装,160,50.1,8016.0,双11
2025-11-08,B002,眼霜15ml,122,143.7,17531.4,双11
2025-11-08,B003,身体乳250ml,112,67.1,7515.2,双11
2025-11-08,B004,卸妆水500ml,61,41.6,2537.6,双11
2025-11-08,B005,护手霜50g,127,29.8,3784.6,双11
2025-11-08,C001,化妆棉200片,35,16.1,563.5,双11
2025-11-08,C002,唇膜5g,22,38.2,840.4,双11
2025-11-08,C003,指甲油12ml,15,24.6,369.0,双11
2025-11-08,C004,发膜200ml,12,46.8,561.6,双11
2025-11-08,C005,沐浴球,8,12.8,102.4,双11
2025-11-09,A001,爆款玻尿酸面膜,1103,75.6,83386.8,双11
2025-11-09,A002,美白精华液30ml,443,169.2,74955.6,双11
2025-11-09,A003,氨基酸洁面乳120g,423,58.6,24787.8,双11
2025-11-09,A004,烟酰胺原液15ml,402,126.6,50893.2,双11
2025-11-09,A005,防晒霜SPF50+ 50ml,149,109.6,16330.4,双11
2025-11-09,B001,补水面膜10片装,168,50.1,8416.8,双11
2025-11-09,B002,眼霜15ml,146,143.7,20980.2,双11
2025-11-09,B003,身体乳250ml,98,67.1,6575.8,双11
2025-11-09,B004,卸妆水500ml,71,41.6,2953.6,双11
2025-11-09,B005,护手霜50g,138,29.8,4112.4,双11
2025-11-09,C001,化妆棉200片,30,16.1,483.0,双11
2025-11-09,C002,唇膜5g,23,38.2,878.6,双11
2025-11-09,C003,指甲油12ml,10,24.6,246.0,双11
2025-11-09,C004,发膜200ml,12,46.8,561.6,双11
2025-11-09,C005,沐浴球,8,12.8,102.4,双11
2025-11-10,A001,爆款玻尿酸面膜,1135,75.6,85806.0,双11
2025-11-10,A002,美白精华液30ml,502,169.2,84938.4,双11
2025-11-10,A003,氨基酸洁面乳120g,326,58.6,19103.6,双11
2025-11-10,A004,烟酰胺原液15ml,311,126.6,39372.6,双11
2025-11-10,A005,防晒霜SPF50+ 50ml,138,109.6,15124.8,双11
2025-11-10,B001,补水面膜10片装,162,50.1,8116.2,双11
2025-11-10,B002,眼霜15ml,92,143.7,13220.4,双11
2025-11-10,B003,身体乳250ml,90,67.1,6039.0,双11
2025-11-10,B004,卸妆水500ml,69,41.6,2870.4,双11
2025-11-10,B005,护手霜50g,141,29.8,4201.8,双11
2025-11-10,C001,化妆棉200片,34,16.1,547.4,双11
2025-11-10,C002,唇膜5g,20,38.2,764.0,双11
2025-11-10,C003,指甲油12ml,11,24.6,270.6,双11
2025-11-10,C004,发膜200ml,12,46.8,561.6,双11
2025-11-10,C005,沐浴球,7,12.8,89.6,双11
2025-11-11,A001,爆款玻尿酸面膜,992,75.6,74995.2,双11
2025-11-11,A002,美白精华液30ml,421,169.2,71233.2,双11
2025-11-11,A003,氨基酸洁面乳120g,345,58.6,20217.0,双11
2025-11-11,A004,烟酰胺原液15ml,334,126.6,42284.4,双11
2025-11-11,A005,防晒霜SPF50+ 50ml,127,109.6,13919.2,双11
2025-11-11,B001,补水面膜10片装,170,50.1,8517.0,双11
2025-11-11,B002,眼霜15ml,113,143.7,16238.1,双11
2025-11-11,B003,身体乳250ml,88,67.1,5904.8,双11
2025-11-11,B004,卸妆水500ml,72,41.6,2995.2,双11
2025-11-11,B005,护手霜50g,146,29.8,4350.8,双11
2025-11-11,C001,化妆棉200片,33,16.1,531.3,双11
2025-11-11,C002,唇膜5g,23,38.2,878.6,双11
2025-11-11,C003,指甲油12ml,10,24.6,246.0,双11
2025-11-11,C004,发膜200ml,9,46.8,421.2,双11
2025-11-11,C005,沐浴球,6,12.8,76.8,双11
2025-11-12,A001,爆款玻尿酸面膜,752,75.6,56851.2,双11
2025-11-12,A002,美白精华液30ml,497,169.2,84092.4,双11
2025-11-12,A003,氨基酸洁面乳120g,449,58.6,26311.4,双11
2025-11-12,A004,烟酰胺原液15ml,327,126.6,41398.2,双11
2025-11-12,A005,防晒霜SPF50+ 50ml,119,109.6,13042.4,双11
2025-11-12,B001,补水面膜10片装,137,50.1,6863.7,双11
2025-11-12,B002,眼霜15ml,93,143.7,13364.1,双11
2025-11-12,B003,身体乳250ml,89,67.1,5971.9,双11
2025-11-12,B004,卸妆水500ml,56,41.6,2329.6,双11
2025-11-12,B005,护手霜50g,131,29.8,3903.8,双11
2025-11-12,C001,化妆棉200片,23,16.1,370.3,双11
2025-11-12,C002,唇膜5g,20,38.2,764.0,双11
2025-11-12,C003,指甲油12ml,11,24.6,270.6,双11
2025-11-12,C004,发膜200ml,12,46.8,561.6,双11
2025-11-12,C005,沐浴球,8,12.8,102.4,双11
2025-11-13,A001,爆款玻尿酸面膜,831,75.6,62823.6,双11
2025-11-13,A002,美白精华液30ml,350,169.2,59220.0,双11
2025-11-13,A003,氨基酸洁面乳120g,339,58.6,19865.4,双11
2025-11-13,A004,烟酰胺原液15ml,328,126.6,41524.8,双11
2025-11-13,A005,防晒霜SPF50+ 50ml,114,109.6,12494.4,双11
2025-11-13,B001,补水面膜10片装,154,50.1,7715.4,双11
2025-11-13,B002,眼霜15ml,107,143.7,15375.9,双11
2025-11-13,B003,身体乳250ml,72,67.1,4831.2,双11
2025-11-13,B004,卸妆水500ml,51,41.6,2121.6,双11
2025-11-13,B005,护手霜50g,118,29.8,3516.4,双11
2025-11-13,C001,化妆棉200片,29,16.1,466.9,双11
2025-11-13,C002,唇膜5g,19,38.2,725.8,双11
2025-11-13,C003,指甲油12ml,11,24.6,270.6,双11
2025-11-13,C004,发膜200ml,10,46.8,468.0,双11
2025-11-13,C005,沐浴球,8,12.8,102.4,双11
2025-11-14,A001,爆款玻尿酸面膜,223,89.0,19847.0,日常
2025-11-14,A002,美白精华液30ml,105,199.0,20895.0,日常
2025-11-14,A003,氨基酸洁面乳120g,104,69.0,7176.0,日常
2025-11-14,A004,烟酰胺原液15ml,104,149.0,15496.0,日常
2025-11-14,A005,防晒霜SPF50+ 50ml,28,129.0,3612.0,日常
2025-11-14,B001,补水面膜10片装,38,59.0,2242.0,日常
2025-11-14,B002,眼霜15ml,22,169.0,3718.0,日常
2025-11-14,B003,身体乳250ml,26,79.0,2054.0,日常
2025-11-14,B004,卸妆水500ml,16,49.0,784.0,日常
2025-11-14,B005,护手霜50g,42,35.0,1470.0,日常
2025-11-14,C001,化妆棉200片,15,19.0,285.0,日常
2025-11-14,C002,唇膜5g,8,45.0,360.0,日常
2025-11-14,C003,指甲油12ml,5,29.0,145.0,日常
2025-11-14,C004,发膜200ml,4,55.0,220.0,日常
2025-11-14,C005,沐浴球,3,15.0,45.0,日常
2025-11-15,A001,爆款玻尿酸面膜,319,89.0,28391.0,日常
2025-11-15,A002,美白精华液30ml,143,199.0,28457.0,日常
2025-11-15,A003,氨基酸洁面乳120g,129,69.0,8901.0,日常
2025-11-15,A004,烟酰胺原液15ml,108,149.0,16092.0,日常
2025-11-15,A005,防晒霜SPF50+ 50ml,42,129.0,5418.0,日常
2025-11-15,B001,补水面膜10片装,42,59.0,2478.0,日常
2025-11-15,B002,眼霜15ml,31,169.0,5239.0,日常
2025-11-15,B003,身体乳250ml,26,79.0,2054.0,日常
2025-11-15,B004,卸妆水500ml,24,49.0,1176.0,日常
2025-11-15,B005,护手霜50g,36,35.0,1260.0,日常
2025-11-15,C001,化妆棉200片,15,19.0,285.0,日常
2025-11-15,C002,唇膜5g,8,45.0,360.0,日常
2025-11-15,C003,指甲油12ml,5,29.0,145.0,日常
2025-11-15,C004,发膜200ml,6,55.0,330.0,日常
2025-11-15,C005,沐浴球,4,15.0,60.0,日常
2025-11-16,A001,爆款玻尿酸面膜,247,89.0,21983.0,日常
2025-11-16,A002,美白精华液30ml,148,199.0,29452.0,日常
2025-11-16,A003,氨基酸洁面乳120g,122,69.0,8418.0,日常
2025-11-16,A004,烟酰胺原液15ml,95,149.0,14155.0,日常
2025-11-16,A005,防晒霜SPF50+ 50ml,29,129.0,3741.0,日常
2025-11-16,B001,补水面膜10片装,56,59.0,3304.0,日常
2025-11-16,B002,眼霜15ml,34,169.0,5746.0,日常
2025-11-16,B003,身体乳250ml,31,79.0,2449.0,日常
2025-11-16,B004,卸妆水500ml,22,49.0,1078.0,日常
2025-11-16,B005,护手霜50g,49,35.0,1715.0,日常
2025-11-16,C001,化妆棉200片,12,19.0,228.0,日常
2025-11-16,C002,唇膜5g,8,45.0,360.0,日常
2025-11-16,C003,指甲油12ml,6,29.0,174.0,日常
2025-11-16,C004,发膜200ml,5,55.0,275.0,日常
2025-11-16,C005,沐浴球,3,15.0,45.0,日常
2025-11-17,A001,爆款玻尿酸面膜,320,89.0,28480.0,日常
2025-11-17,A002,美白精华液30ml,102,199.0,20298.0,日常
2025-11-17,A003,氨基酸洁面乳120g,96,69.0,6624.0,日常
2025-11-17,A004,烟酰胺原液15ml,84,149.0,12516.0,日常
2025-11-17,A005,防晒霜SPF50+ 50ml,27,129.0,3483.0,日常
2025-11-17,B001,补水面膜10片装,51,59.0,3009.0,日常
2025-11-17,B002,眼霜15ml,21,169.0,3549.0,日常
2025-11-17,B003,身体乳250ml,23,79.0,1817.0,日常
2025-11-17,B004,卸妆水500ml,17,49.0,833.0,日常
2025-11-17,B005,护手霜50g,37,35.0,1295.0,日常
2025-11-17,C001,化妆棉200片,14,19.0,266.0,日常
2025-11-17,C002,唇膜5g,8,45.0,360.0,日常
2025-11-17,C003,指甲油12ml,5,29.0,145.0,日常
2025-11-17,C004,发膜200ml,3,55.0,165.0,日常
2025-11-17,C005,沐浴球,3,15.0,45.0,日常
2025-11-18,A001,爆款玻尿酸面膜,231,89.0,20559.0,日常
2025-11-18,A002,美白精华液30ml,118,199.0,23482.0,日常
2025-11-18,A003,氨基酸洁面乳120g,99,69.0,6831.0,日常
2025-11-18,A004,烟酰胺原液15ml,88,149.0,13112.0,日常
2025-11-18,A005,防晒霜SPF50+ 50ml,34,129.0,4386.0,日常
2025-11-18,B001,补水面膜10片装,34,59.0,2006.0,日常
2025-11-18,B002,眼霜15ml,26,169.0,4394.0,日常
2025-11-18,B003,身体乳250ml,21,79.0,1659.0,日常
2025-11-18,B004,卸妆水500ml,15,49.0,735.0,日常
2025-11-18,B005,护手霜50g,38,35.0,1330.0,日常
2025-11-18,C001,化妆棉200片,12,19.0,228.0,日常
2025-11-18,C002,唇膜5g,9,45.0,405.0,日常
2025-11-18,C003,指甲油12ml,5,29.0,145.0,日常
2025-11-18,C004,发膜200ml,4,55.0,220.0,日常
2025-11-18,C005,沐浴球,2,15.0,30.0,日常
2025-11-19,A001,爆款玻尿酸面膜,311,89.0,27679.0,日常
2025-11-19,A002,美白精华液30ml,113,199.0,22487.0,日常
2025-11-19,A003,氨基酸洁面乳120g,82,69.0,5658.0,日常
2025-11-19,A004,烟酰胺原液15ml,75,149.0,11175.0,日常
2025-11-19,A005,防晒霜SPF50+ 50ml,30,129.0,3870.0,日常
2025-11-19,B001,补水面膜10片装,52,59.0,3068.0,日常
2025-11-19,B002,眼霜15ml,29,169.0,4901.0,日常
2025-11-19,B003,身体乳250ml,29,79.0,2291.0,日常
2025-11-19,B004,卸妆水500ml,19,49.0,931.0,日常
2025-11-19,B005,护手霜50g,32,35.0,1120.0,日常
2025-11-19,C001,化妆棉200片,16,19.0,304.0,日常
2025-11-19,C002,唇膜5g,9,45.0,405.0,日常
2025-11-19,C003,指甲油12ml,5,29.0,145.0,日常
2025-11-19,C004,发膜200ml,4,55.0,220.0,日常
2025-11-19,C005,沐浴球,2,15.0,30.0,日常
2025-11-20,A001,爆款玻尿酸面膜,291,89.0,25899.0,日常
2025-11-20,A002,美白精华液30ml,120,199.0,23880.0,日常
2025-11-20,A003,氨基酸洁面乳120g,102,69.0,7038.0,日常
2025-11-20,A004,烟酰胺原液15ml,91,149.0,13559.0,日常
2025-11-20,A005,防晒霜SPF50+ 50ml,31,129.0,3999.0,日常
2025-11-20,B001,补水面膜10片装,51,59.0,3009.0,日常
2025-11-20,B002,眼霜15ml,30,169.0,5070.0,日常
2025-11-20,B003,身体乳250ml,23,79.0,1817.0,日常
2025-11-20,B004,卸妆水500ml,17,49.0,833.0,日常
2025-11-20,B005,护手霜50g,36,35.0,1260.0,日常
2025-11-20,C001,化妆棉200片,10,19.0,190.0,日常
2025-11-20,C002,唇膜5g,8,45.0,360.0,日常
2025-11-20,C003,指甲油12ml,5,29.0,145.0,日常
2025-11-20,C004,发膜200ml,4,55.0,220.0,日常
2025-11-20,C005,沐浴球,3,15.0,45.0,日常
2025-11-21,A001,爆款玻尿酸面膜,218,89.0,19402.0,日常
2025-11-21,A002,美白精华液30ml,107,199.0,21293.0,日常
2025-11-21,A003,氨基酸洁面乳120g,78,69.0,5382.0,日常
2025-11-21,A004,烟酰胺原液15ml,88,149.0,13112.0,日常
2025-11-21,A005,防晒霜SPF50+ 50ml,28,129.0,3612.0,日常
2025-11-21,B001,补水面膜10片装,40,59.0,2360.0,日常
2025-11-21,B002,眼霜15ml,32,169.0,5408.0,日常
2025-11-21,B003,身体乳250ml,26,79.0,2054.0,日常
2025-11-21,B004,卸妆水500ml,19,49.0,931.0,日常
2025-11-21,B005,护手霜50g,36,35.0,1260.0,日常
2025-11-21,C001,化妆棉200片,13,19.0,247.0,日常
2025-11-21,C002,唇膜5g,6,45.0,270.0,日常
2025-11-21,C003,指甲油12ml,5,29.0,145.0,日常
2025-11-21,C004,发膜200ml,3,55.0,165.0,日常
2025-11-21,C005,沐浴球,3,15.0,45.0,日常
2025-11-22,A001,爆款玻尿酸面膜,358,89.0,31862.0,日常
2025-11-22,A002,美白精华液30ml,154,199.0,30646.0,日常
2025-11-22,A003,氨基酸洁面乳120g,120,69.0,8280.0,日常
2025-11-22,A004,烟酰胺原液15ml,103,149.0,15347.0,日常
2025-11-22,A005,防晒霜SPF50+ 50ml,39,129.0,5031.0,日常
2025-11-22,B001,补水面膜10片装,42,59.0,2478.0,日常
2025-11-22,B002,眼霜15ml,32,169.0,5408.0,日常
2025-11-22,B003,身体乳250ml,29,79.0,2291.0,日常
2025-11-22,B004,卸妆水500ml,27,49.0,1323.0,日常
2025-11-22,B005,护手霜50g,43,35.0,1505.0,日常
2025-11-22,C001,化妆棉200片,16,19.0,304.0,日常
2025-11-22,C002,唇膜5g,8,45.0,360.0,日常
2025-11-22,C003,指甲油12ml,7,29.0,203.0,日常
2025-11-22,C004,发膜200ml,5,55.0,275.0,日常
2025-11-22,C005,沐浴球,3,15.0,45.0,日常
2025-11-23,A001,爆款玻尿酸面膜,409,89.0,36401.0,日常
2025-11-23,A002,美白精华液30ml,118,199.0,23482.0,日常
2025-11-23,A003,氨基酸洁面乳120g,99,69.0,6831.0,日常
2025-11-23,A004,烟酰胺原液15ml,98,149.0,14602.0,日常
2025-11-23,A005,防晒霜SPF50+ 50ml,30,129.0,3870.0,日常
2025-11-23,B001,补水面膜10片装,55,59.0,3245.0,日常
2025-11-23,B002,眼霜15ml,35,169.0,5915.0,日常
2025-11-23,B003,身体乳250ml,30,79.0,2370.0,日常
2025-11-23,B004,卸妆水500ml,27,49.0,1323.0,日常
2025-11-23,B005,护手霜50g,31,35.0,1085.0,日常
2025-11-23,C001,化妆棉200片,16,19.0,304.0,日常
2025-11-23,C002,唇膜5g,8,45.0,360.0,日常
2025-11-23,C003,指甲油12ml,6,29.0,174.0,日常
2025-11-23,C004,发膜200ml,6,55.0,330.0,日常
2025-11-23,C005,沐浴球,4,15.0,60.0,日常
2025-11-24,A001,爆款玻尿酸面膜,272,89.0,24208.0,日常
2025-11-24,A002,美白精华液30ml,106,199.0,21094.0,日常
2025-11-24,A003,氨基酸洁面乳120g,100,69.0,6900.0,日常
2025-11-24,A004,烟酰胺原液15ml,87,149.0,12963.0,日常
2025-11-24,A005,防晒霜SPF50+ 50ml,23,129.0,2967.0,日常
2025-11-24,B001,补水面膜10片装,49,59.0,2891.0,日常
2025-11-24,B002,眼霜15ml,26,169.0,4394.0,日常
2025-11-24,B003,身体乳250ml,30,79.0,2370.0,日常
2025-11-24,B004,卸妆水500ml,21,49.0,1029.0,日常
2025-11-24,B005,护手霜50g,32,35.0,1120.0,日常
2025-11-24,C001,化妆棉200片,12,19.0,228.0,日常
2025-11-24,C002,唇膜5g,7,45.0,315.0,日常
2025-11-24,C003,指甲油12ml,4,29.0,116.0,日常
2025-11-24,C004,发膜200ml,5,55.0,275.0,日常
2025-11-24,C005,沐浴球,2,15.0,30.0,日常
2025-11-25,A001,爆款玻尿酸面膜,280,89.0,24920.0,日常
2025-11-25,A002,美白精华液30ml,138,199.0,27462.0,日常
2025-11-25,A003,氨基酸洁面乳120g,92,69.0,6348.0,日常
2025-11-25,A004,烟酰胺原液15ml,81,149.0,12069.0,日常
2025-11-25,A005,防晒霜SPF50+ 50ml,25,129.0,3225.0,日常
2025-11-25,B001,补水面膜10片装,51,59.0,3009.0,日常
2025-11-25,B002,眼霜15ml,32,169.0,5408.0,日常
2025-11-25,B003,身体乳250ml,27,79.0,2133.0,日常
2025-11-25,B004,卸妆水500ml,16,49.0,784.0,日常
2025-11-25,B005,护手霜50g,35,35.0,1225.0,日常
2025-11-25,C001,化妆棉200片,12,19.0,228.0,日常
2025-11-25,C002,唇膜5g,7,45.0,315.0,日常
2025-11-25,C003,指甲油12ml,4,29.0,116.0,日常
2025-11-25,C004,发膜200ml,4,55.0,220.0,日常
2025-11-25,C005,沐浴球,2,15.0,30.0,日常
2025-11-26,A001,爆款玻尿酸面膜,281,89.0,25009.0,日常
2025-11-26,A002,美白精华液30ml,125,199.0,24875.0,日常
2025-11-26,A003,氨基酸洁面乳120g,93,69.0,6417.0,日常
2025-11-26,A004,烟酰胺原液15ml,97,149.0,14453.0,日常
2025-11-26,A005,防晒霜SPF50+ 50ml,29,129.0,3741.0,日常
2025-11-26,B001,补水面膜10片装,48,59.0,2832.0,日常
2025-11-26,B002,眼霜15ml,31,169.0,5239.0,日常
2025-11-26,B003,身体乳250ml,28,79.0,2212.0,日常
2025-11-26,B004,卸妆水500ml,17,49.0,833.0,日常
2025-11-26,B005,护手霜50g,32,35.0,1120.0,日常
2025-11-26,C001,化妆棉200片,13,19.0,247.0,日常
2025-11-26,C002,唇膜5g,8,45.0,360.0,日常
2025-11-26,C003,指甲油12ml,5,29.0,145.0,日常
2025-11-26,C004,发膜200ml,4,55.0,220.0,日常
2025-11-26,C005,沐浴球,3,15.0,45.0,日常
2025-11-27,A001,爆款玻尿酸面膜,308,89.0,27412.0,日常
2025-11-27,A002,美白精华液30ml,120,199.0,23880.0,日常
2025-11-27,A003,氨基酸洁面乳120g,107,69.0,7383.0,日常
2025-11-27,A004,烟酰胺原液15ml,107,149.0,15943.0,日常
2025-11-27,A005,防晒霜SPF50+ 50ml,33,129.0,4257.0,日常
2025-11-27,B001,补水面膜10片装,57,59.0,3363.0,日常
2025-11-27,B002,眼霜15ml,24,169.0,4056.0,日常
2025-11-27,B003,身体乳250ml,24,79.0,1896.0,日常
2025-11-27,B004,卸妆水500ml,19,49.0,931.0,日常
2025-11-27,B005,护手霜50g,32,35.0,1120.0,日常
2025-11-27,C001,化妆棉200片,13,19.0,247.0,日常
2025-11-27,C002,唇膜5g,7,45.0,315.0,日常
2025-11-27,C003,指甲油12ml,5,29.0,145.0,日常
2025-11-27,C004,发膜200ml,4,55.0,220.0,日常
2025-11-27,C005,沐浴球,3,15.0,45.0,日常
2025-11-28,A001,爆款玻尿酸面膜,244,89.0,21716.0,日常
2025-11-28,A002,美白精华液30ml,132,199.0,26268.0,日常
2025-11-28,A003,氨基酸洁面乳120g,104,69.0,7176.0,日常
2025-11-28,A004,烟酰胺原液15ml,91,149.0,13559.0,日常
2025-11-28,A005,防晒霜SPF50+ 50ml,29,129.0,3741.0,日常
2025-11-28,B001,补水面膜10片装,53,59.0,3127.0,日常
2025-11-28,B002,眼霜15ml,27,169.0,4563.0,日常
2025-11-28,B003,身体乳250ml,24,79.0,1896.0,日常
2025-11-28,B004,卸妆水500ml,21,49.0,1029.0,日常
2025-11-28,B005,护手霜50g,36,35.0,1260.0,日常
2025-11-28,C001,化妆棉200片,13,19.0,247.0,日常
2025-11-28,C002,唇膜5g,7,45.0,315.0,日常
2025-11-28,C003,指甲油12ml,4,29.0,116.0,日常
2025-11-28,C004,发膜200ml,3,55.0,165.0,日常
2025-11-28,C005,沐浴球,3,15.0,45.0,日常
2025-11-29,A001,爆款玻尿酸面膜,351,89.0,31239.0,日常
2025-11-29,A002,美白精华液30ml,156,199.0,31044.0,日常
2025-11-29,A003,氨基酸洁面乳120g,87,69.0,6003.0,日常
2025-11-29,A004,烟酰胺原液15ml,107,149.0,15943.0,日常
2025-11-29,A005,防晒霜SPF50+ 50ml,33,129.0,4257.0,日常
2025-11-29,B001,补水面膜10片装,45,59.0,2655.0,日常
2025-11-29,B002,眼霜15ml,42,169.0,7098.0,日常
2025-11-29,B003,身体乳250ml,30,79.0,2370.0,日常
2025-11-29,B004,卸妆水500ml,24,49.0,1176.0,日常
2025-11-29,B005,护手霜50g,50,35.0,1750.0,日常
2025-11-29,C001,化妆棉200片,13,19.0,247.0,日常
2025-11-29,C002,唇膜5g,8,45.0,360.0,日常
2025-11-29,C003,指甲油12ml,6,29.0,174.0,日常
2025-11-29,C004,发膜200ml,4,55.0,220.0,日常
2025-11-29,C005,沐浴球,3,15.0,45.0,日常
2025-11-30,A001,爆款玻尿酸面膜,322,89.0,28658.0,日常
2025-11-30,A002,美白精华液30ml,159,199.0,31641.0,日常
2025-11-30,A003,氨基酸洁面乳120g,116,69.0,8004.0,日常
2025-11-30,A004,烟酰胺原液15ml,90,149.0,13410.0,日常
2025-11-30,A005,防晒霜SPF50+ 50ml,38,129.0,4902.0,日常
2025-11-30,B001,补水面膜10片装,57,59.0,3363.0,日常
2025-11-30,B002,眼霜15ml,29,169.0,4901.0,日常
2025-11-30,B003,身体乳250ml,27,79.0,2133.0,日常
2025-11-30,B004,卸妆水500ml,21,49.0,1029.0,日常
2025-11-30,B005,护手霜50g,33,35.0,1155.0,日常
2025-11-30,C001,化妆棉200片,16,19.0,304.0,日常
2025-11-30,C002,唇膜5g,8,45.0,360.0,日常
2025-11-30,C003,指甲油12ml,5,29.0,145.0,日常
2025-11-30,C004,发膜200ml,4,55.0,220.0,日常
2025-11-30,C005,沐浴球,3,15.0,45.0,日常
2025-12-01,A001,爆款玻尿酸面膜,345,89.0,30705.0,日常
2025-12-01,A002,美白精华液30ml,135,199.0,26865.0,日常
2025-12-01,A003,氨基酸洁面乳120g,78,69.0,5382.0,日常
